day,l6,kun
2017-09-27 23:00:00,3.781599997008576,6.525552103514979
2017-09-28 00:00:00,3.0040666637885325,6.7777501400264395
2017-09-28 01:00:00,2.7652499950104765,6.592756646664999
2017-09-28 02:00:00,2.2727499992983438,6.233077246235948
2017-09-28 03:00:00,2.3034166662501447,6.251113121035293
2017-09-28 04:00:00,1.7937499985952265,5.872828818211763
2017-09-28 05:00:00,1.9144833355764372,5.956497442758554
2017-09-28 06:00:00,1.5695666652668594,5.709185281441934
2017-09-28 07:00:00,3.1138500162188265,6.6932029397282005
2017-09-28 08:00:00,6.26681668488178,8.551111120314484
2017-09-28 09:00:00,9.057550001938354,10.651666681780835
2017-09-28 10:00:00,9.389816673867468,13.266666669272336
2017-09-28 11:00:00,10.778783333843776,12.456111108329726
2017-09-28 12:00:00,10.648183340842655,12.514444446879248
2017-09-28 13:00:00,11.033833328506258,12.778888888540818
2017-09-28 14:00:00,11.202399997445294,12.604444444792787
2017-09-28 15:00:00,9.431166655828434,12.21333332654374
2017-09-28 16:00:00,7.633433326117867,10.880555546847773
2017-09-28 17:00:00,6.061766656652491,8.920555547367503
2017-09-28 18:00:00,4.722233329940077,8.154999998431482
2017-09-28 19:00:00,4.303566665573442,7.857222220827631
2017-09-28 20:00:00,4.000333331004809,7.80444444479318
2017-09-28 21:00:00,3.782166665698216,7.128333327053372
2017-09-28 22:00:00,2.822899994298787,6.607222223443783
2017-09-28 23:00:00,2.8534666701600715,6.925555556253521
2017-09-29 00:00:00,2.70364999790972,6.905555554682269
2017-09-29 01:00:00,2.8105666672221026,6.569999998951955
2017-09-29 02:00:00,2.3806666623150052,6.549999999999908
2017-09-29 03:00:00,2.2271500004244205,6.409444443220868
2017-09-29 04:00:00,1.785599999575079,6.333333333333209
2017-09-29 05:00:00,1.6191166638219041,6.009999996851129
2017-09-29 06:00:00,1.263233335045617,5.531111110936442
2017-09-29 07:00:00,2.7801833482181095,6.044444450571952
2017-09-29 08:00:00,6.068816676915224,6.906111113563208
2017-09-29 09:00:00,7.268816674870674,8.8511111282785
2017-09-29 10:00:00,8.87790000444716,11.403333342796182
2017-09-29 11:00:00,9.825566668485195,11.662222219242956
2017-09-29 12:00:00,8.972616661053294,12.588333339646216
